X,Y,Z,weapon
879.2217,-297.73804,-127.96875,m4a1_silencer
903.9135,-306.7041,-127.96875,m4a1_silencer
1891.9839,-1722.6049,-415.96875,awp
1094.885,-1714.5496,-415.96875,ak47
1082.5381,-1694.4421,-415.96875,ak47
127.46103,-792.7535,-95.96875,m4a1_silencer
1471.4733,-2015.4528,-415.96875,awp
1263.2554,-1631.3644,-415.96875,m4a1_silencer
1238.0037,-1545.682,-415.96875,m4a1_silencer
1387.6682,-2422.8967,-463.7412,ak47
-43.46338,-1259.2072,-415.96875,m4a1_silencer
329.91196,-1305.518,-767.46875,m4a1_silencer
1241.7466,-333.40723,-127.96875,m4a1_silencer
860.7788,-94.748474,-639.96875,awp
1110.2059,-1637.2534,-415.96875,m4a1_silencer
1487.6024,-1646.31,-415.96875,awp
46.98523,-862.0484,-415.96875,mp9
728.08386,-591.80634,-399.96826,ak47
443.1217,-25.593506,-639.96875,famas
1257.4618,-1565.3914,-415.96875,usp_silencer
1827.8765,-1605.9576,-415.46875,usp_silencer
1120.5323,-1709.6559,-634.96875,usp_silencer
-872.1106,-1124.9441,-413.96875,mp9
52.65371,-292.03137,-415.96875,awp
-695.2414,-997.9848,-415.96875,usp_silencer
882.935,-757.4771,-399.96875,ak47
803.9229,-1364.2009,-415.96875,m4a1_silencer
946.0179,-1798.292,-415.96875,awp
1552.816,-2079.6763,-639.96875,m4a1_silencer
625.7961,-1154.1752,-379.0506,mp9
1063.3356,-1650.7367,-415.96875,m4a1_silencer
1362.8765,-374.88483,-639.96875,m4a1_silencer
1125.3153,-1048.9069,-767.96875,m4a1_silencer
616.42096,-1335.7709,-765.96875,ak47
1124.7473,-1673.6346,-415.96875,m4a1_silencer
1094.453,-1605.0732,-415.96875,m4a1_silencer
629.9175,-564.3254,-415.96875,m4a1_silencer
645.4625,-576.4932,-415.96875,m4a1_silencer
622.10406,-548.1675,-415.96875,m4a1_silencer
949.71643,-1365.5735,-415.96875,m4a1_silencer
948.9095,-1402.5546,-415.96875,m4a1_silencer
532.1896,-1434.577,-415.96875,m4a1_silencer
960.8242,-315.52686,-127.96875,ak47
435.0172,-86.01056,-639.96875,fiveseven
1437.2656,-2460.2861,-373.96875,m4a1_silencer
786.832,-2294.163,-415.96875,m4a1_silencer
571.3821,-1451.9661,-607.96875,ak47
454.7986,-1223.5234,-415.96875,m4a1_silencer
395.06073,-1280.9962,-767.96875,m4a1_silencer
1990.4219,-1738.3461,-415.96875,awp
267.78674,-1828.1915,-415.96875,mp9
302.7297,-442.50543,-127.96875,m4a1_silencer
389.0603,-980.33344,-255.96875,m4a1_silencer
524.7256,-1385.6116,-415.96875,famas
135.41582,-1339.9404,-415.96875,hkp2000
1040.0417,-1626.3557,-415.96875,elite
899.74207,-409.02832,-415.96875,fiveseven
413.69373,-1316.3488,-415.96875,mp9
