X,Y,Z,weapon
986.80554,-1384.4501,-607.96875,ak47
518.1261,-869.3579,-399.96875,mac10
349.61014,-1216.0316,-415.96875,tec9
387.66916,-877.5688,-391.96875,ak47
411.1923,-837.6228,-391.96875,ak47
680.48755,-1084.4673,-415.96875,ak47
883.83405,-1826.8033,-415.96875,tec9
471.9091,-1270.4269,-415.96875,tec9
926.13745,-693.1043,-414.96875,tec9
422.86914,-831.8011,-391.96875,m4a1_silencer
1082.9535,142.96852,-415.96875,ak47
1081.9263,-177.74652,-415.96875,ak47
681.02545,-1690.1841,-415.96875,ak47
152.70612,-1217.923,-415.96875,glock
570.92523,-1334.4161,-415.96875,glock
-457.19568,-1057.6704,-415.96875,glock
759.16785,-1432.6952,-607.96875,glock
965.67596,-1010.4589,-767.96875,glock
-260.34802,-320.86072,-156.90472,mac10
98.38476,-1328.2465,-732.96875,galilar
684.9737,-1565.745,-415.96875,mac10
783.9687,-1451.9688,-607.96875,galilar
803.0321,-1367.81,-415.96875,galilar
14.683718,-1256.3705,-415.96875,ak47
199.1526,-1290.5342,-415.96875,ak47
1033.9554,-347.3615,-127.96875,mac10
630.7415,-1180.2812,-415.96875,ak47
452.31122,-1401.0715,-415.96875,glock
118.66478,64.84977,-415.96875,ak47
318.62668,-1109.0243,-391.96875,ak47
78.57667,-608.7129,-171.96875,ak47
127.95156,-1282.8401,-415.96875,ak47
774.3338,-1389.9921,-607.96875,m4a1_silencer
918.705,-1374.6688,-607.96875,m4a1_silencer
255.74908,-1273.6366,-415.46875,ak47
286.25024,-938.0251,-391.96875,ak47
65.08784,34.733868,-415.96875,galilar
66.90385,86.48452,-415.96875,galilar
761.06366,-809.7753,-399.96826,ak47
688.4381,-825.42426,-403.5177,ak47
839.1814,-2340.2139,-415.96875,galilar
210.2681,-1103.5679,-415.96875,ak47
1653.3922,-1978.6224,-415.96875,galilar
1453.567,-1827.5378,-415.96875,ak47
1518.0736,-2027.3127,-639.46875,galilar
1115.5492,-1765.095,-415.96875,ak47
709.12524,-1563.9902,-415.96875,ak47
493.98575,174.27832,-414.96875,ak47
447.8873,-1921.1257,-415.96875,ak47
536.9971,-49.978027,-415.96875,galilar
486.5166,85.50017,-639.96875,galilar
680.2189,-139.64294,-639.96875,awp
817.316,-272.13287,-767.96875,awp
1065.0017,-969.4706,-767.96875,awp
-149.20874,-1081.5988,-415.96875,mac10
-468.13806,-1009.0685,-415.96875,galilar
-197.65326,-826.4343,-415.96875,awp
1417.054,-1971.0857,-415.96875,p250
1586.5247,-1824.5952,-415.96875,p250
45.1025,-401.60876,-415.96875,glock
239.96867,-987.384,-415.96875,taser
73.78775,-1121.2787,-415.96875,mp9
1352.9287,-2086.3218,-415.96875,ak47
846.5436,-4.559021,-639.96875,tec9
912.67175,-1004.6416,-767.96875,ak47
207.41809,-1336.0781,-775.96875,tec9
873.5745,-1302.1821,-767.96875,ak47
549.47186,-1359.968,-767.96875,ak47
-377.3589,-1810.7308,-415.96875,ak47
1271.5669,-1631.2058,-415.96875,tec9
1124.8885,-1866.802,-415.96875,ak47
1104.6118,-1000.23254,-415.96875,ak47
1387.7308,-978.9155,-767.96875,ak47
524.41364,-1143.1182,-769.96875,ak47
1429.2911,-1711.9243,-415.96875,glock
1126.8438,-741.1669,-415.96875,glock
840.5949,-1669.8516,-415.46875,glock
573.05066,-1452.342,-415.96875,glock
1269.9723,-328.03125,-127.96875,glock
325.11533,-1014.03046,-391.96875,galilar
375.89108,-1440.6642,-415.96875,galilar
199.83809,-1276.8713,-415.96875,mac10
387.71255,-1465.9216,-415.96875,galilar
1148.5533,-2444.144,-415.96875,galilar
1383.3285,-1947.412,-415.96875,galilar
1702.5254,-2076.9185,-415.96875,galilar
722.44543,138.91245,-625.12445,galilar
5.0312495,-292.03137,-415.96875,ak47
863.2878,-1033.9459,-767.96875,ak47
801.6377,-1224.6849,-768.96875,ak47
743.79486,-1610.0887,-415.96875,ak47
715.1641,-1585.2972,-415.96875,ak47
336.15134,-753.2063,-391.96875,awp
1045.9995,-1548.1897,-407.96875,ak47
-265.2854,-976.8216,-415.96875,ak47
752.43896,-1602.6376,-415.96875,ak47
492.23022,-1242.3987,-415.96875,ak47
1246.4138,-1381.7715,-415.96875,ak47
228.77512,17.043085,-415.96875,mac10
449.30804,84.60202,-639.96875,awp
407.47284,-62.21704,-639.96875,awp
903.1283,-560.30347,-767.96875,m4a1_silencer
-197.068,-386.34595,-415.96875,ak47
1323.5803,-1710.3668,-415.96875,ak47
1563.8417,-2443.2285,-559.96875,ak47
106.17053,-87.216736,-415.96875,deagle
1423.3467,-1911.7064,-415.96875,mac10
-468.8004,-1058.0155,-415.96875,ak47
1790.1881,-885.9187,-351.96875,ak47
-205.21497,-1014.8683,-415.96875,ak47
-95.34332,-1151.1544,-415.46875,ak47
809.86554,-1678.0226,-237.03229,glock
955.2676,-1598.5286,-415.96875,glock
164.3653,-1057.3297,-415.96875,glock
952.35846,-1735.1721,-415.96875,usp_silencer
356.35123,-706.5043,-415.96875,usp_silencer
375.07776,-1995.4478,-415.96875,mac10
310.935,-1880.0616,-415.96875,mac10
1174.8121,-1998.1573,-415.96875,mac10
1299.4729,-391.37708,-127.46875,galilar
1341.8829,-709.0669,-643.34393,mac10
167.70334,-1581.7068,-767.96875,galilar
830.02954,-1034.3135,-765.96875,galilar
938.5199,-443.97125,-639.96875,mac10
433.28928,-944.7337,-391.96875,galilar
897.2515,182.49574,-415.96875,galilar
743.34894,615.8649,-478.96875,ak47
