X,Y,Z,weapon
-80.527954,1368.2755,0.19505167,m4a1
-397.3872,1561.744,-126.40265,famas
1061.0476,2127.2324,0.448843,mp9
469.78885,1778.7056,103.03125,mp9
-224.92871,2057.33,-126.755554,usp_silencer
-417.41595,2425.2222,-89.56409,ssg08
-328.16974,1508.299,-125.403625,mp9
-701.78217,2282.2058,-114.282166,ssg08
595.0,2687.1506,96.9131,galilar
628.6943,2105.2937,-86.79419,m4a1_silencer
-705.7448,2372.1846,-104.96777,awp
959.7025,2059.8093,-11.700867,m4a1_silencer
-2020.4032,1571.2407,32.962914,awp
1327.4463,702.7708,-23.072144,deagle
1181.1892,2440.0964,96.29761,mp9
-355.0105,2316.6523,-111.5824,awp
1767.1924,2007.7881,3.4392204,ak47
-714.5398,1337.9283,-110.81561,mp9
-755.52765,1334.0314,-111.549194,inferno
-541.191,2424.1326,-91.87366,awp
-180.96118,308.50558,2.1601048,ak47
-207.20801,311.1368,2.1601064,ak47
-226.44495,1495.979,32.03125,m4a1_silencer
-143.87451,1496.6488,0.40585375,m4a1_silencer
-416.11646,2380.5571,-99.53723,awp
-114.44757,1492.8414,0.2804823,m4a1_silencer
-485.62183,760.93256,0.7016759,m4a1_silencer
-615.00757,559.2067,8.444378,m4a1_silencer
-283.5467,654.5387,1.2437158,m4a1_silencer
-495.1621,2060.1082,-123.2793,ak47
327.60336,2481.051,97.1206,m4a1_silencer
1206.6053,2932.0117,128.12366,m4a1_silencer
1512.6619,1345.1957,-4.701599,ak47
978.4706,1179.404,36.03125,m4a1_silencer
546.2815,2378.9082,127.11125,awp
-1313.3691,2239.048,1.7882056,m4a1_silencer
-580.8669,2243.661,-120.61542,m4a1_silencer
-2147.7222,2113.4565,3.1770606,m4a1_silencer
-1315.5966,2672.1948,130.03125,m4a1_silencer
1464.2914,1336.2776,-11.426025,ak47
1460.0725,1342.6052,-11.496216,ak47
-964.7484,2418.8328,-37.700684,m4a1_silencer
-964.5528,2418.522,-37.794067,m4a1_silencer
-520.25635,2138.067,-123.03223,ak47
-493.89783,1744.3329,-120.83978,usp_silencer
-1984.0312,3117.8098,33.240448,usp_silencer
404.50125,1831.8043,96.899994,fiveseven
-398.1068,1906.3529,-127.12659,usp_silencer
513.1988,221.86813,1.4994769,p250
-337.23596,2125.1978,-128.06036,m4a1_silencer
-295.88953,1755.4727,-106.81915,m4a1_silencer
1301.5503,2489.9438,69.803825,m4a1_silencer
1297.2875,2238.7734,7.9161067,m4a1_silencer
1223.9497,2099.726,0.79482436,usp_silencer
920.22833,2071.039,-21.676025,m4a1_silencer
-288.22552,1754.0791,-104.07117,m4a1_silencer
-2182.9688,2098.0312,4.569213,m4a1_silencer
-2080.3174,2140.6099,1.1466498,m4a1_silencer
-1155.2819,2381.9937,20.87747,m4a1_silencer
-1926.3353,2170.0054,-1.7223511,m4a1
-1915.7837,2758.3828,30.786093,m4a1
-1937.6993,2023.6554,-2.184021,m4a1
-277.2046,2192.4626,-125.96094,awp
1465.2942,1339.5237,-11.383606,ak47
-602.81305,2120.2493,-118.29907,awp
1098.4581,3048.7126,130.46466,ak47
293.31168,1875.3716,97.76434,m4a1
1437.628,1263.7524,-11.358826,m4a1_silencer
1439.8773,1260.1606,-11.380859,m4a1_silencer
-64.86566,2023.1971,-49.96875,m4a1
-393.34735,2405.5105,-93.95447,m4a1_silencer
1287.844,1945.0382,1.0312495,m4a1_silencer
563.32983,2763.9102,97.38021,m4a1_silencer
1087.7819,2257.3147,14.985786,ak47
1040.3701,2212.7495,8.863974,m4a1_silencer
-497.2583,2128.1602,-124.45856,awp
-313.39087,1279.8119,-115.92078,ak47
-446.17896,1136.3292,-87.39563,ak47
-474.96985,1297.2285,-118.22217,ak47
