X,Y,Z,weapon
4.583855,3148.5776,161.03125,ak47
769.0776,2849.9849,140.5651,ak47
1.4348514,3045.7278,161.03125,ak47
685.5037,2608.2778,142.88748,ak47
44.70526,3042.7507,160.93193,ak47
686.62225,2567.9917,142.88748,ak47
0.17883304,905.91046,81.20866,ak47
-157.88098,846.45654,44.553383,ak47
71.149124,748.9613,80.03125,ak47
568.0516,2766.872,161.53123,ak47
589.6741,2630.0286,160.87607,ak47
320.21014,1847.7006,133.31665,glock
48.44391,1374.8638,103.859764,glock
218.82234,2623.3677,161.53127,usp_silencer
196.45596,2923.3713,161.53127,p250
219.42094,2959.3184,161.53127,p250
759.1599,3551.3862,132.05035,mac10
1266.6791,2662.5938,131.88506,mac10
633.2649,2568.4666,200.5149,ak47
1264.5613,2713.1267,131.88506,mac10
2379.4175,2295.8098,133.0224,mac10
1311.9705,2648.1167,136.38754,mac10
141.7954,1267.6495,94.85819,ak47
290.29657,1809.854,126.353165,ak47
2010.8854,-235.96838,257.47763,ak47
784.7667,2240.955,136.03127,m4a1_silencer
296.8084,655.501,19.028881,deagle
1268.2174,584.7576,125.03125,deagle
1412.3501,463.07822,120.26277,deagle
1819.0314,519.38824,220.03125,ak47
1931.9188,-80.4491,218.8074,ak47
207.3658,1705.6923,117.30902,ak47
1261.5856,-346.64075,260.03125,mac10
2070.3652,-183.2951,262.03125,mac10
2207.582,162.88484,148.29951,ak47
70.50375,1464.617,234.0625,ak47
863.55084,2530.656,140.0843,ak47
853.12946,2594.0876,140.0843,ak47
-9.346497,1379.8636,104.03125,ak47
762.2151,2430.661,136.03146,ak47
477.27408,2905.47,161.53125,ak47
-408.6787,-89.13385,192.03125,ak47
143.63365,1188.9097,92.810776,ak47
69.80873,1147.9316,92.39431,awp
256.30045,2499.9434,166.53229,awp
1369.0565,788.6911,142.89394,deagle
1577.5394,1067.8761,158.34102,mac10
1388.211,949.20886,157.18085,galilar
633.1431,1956.9197,136.03125,ak47
1336.1493,596.77936,125.81278,awp
691.4883,1940.0974,136.03127,ak47
437.58145,1966.915,136.03125,p250
383.95816,1839.3749,226.03125,glock
389.9499,1924.0316,136.03122,p250
459.28125,3004.0757,160.96657,glock
909.4188,3365.7678,128.03125,glock
651.09015,2900.8252,189.03125,mac10
38.9925,2503.7737,161.03125,galilar
466.5041,3470.7354,164.45941,mac10
557.46655,2811.4333,161.53123,galilar
1232.9332,3054.2566,128.03125,ak47
15.443422,1336.0262,104.03125,galilar
890.10114,483.6157,96.03125,ak47
414.24136,1750.6271,188.06247,ak47
263.90765,1849.5785,129.041,ak47
1748.0486,1137.591,160.82605,ak47
34.351055,1331.9265,104.03125,ak47
2604.1423,1154.631,158.72046,ak47
1072.6427,-673.0834,126.518906,ak47
1377.1556,896.645,152.5024,ak47
1824.2908,325.34195,161.03122,ak47
1835.303,223.09824,220.03128,ak47
2448.747,-256.86646,102.03126,ak47
301.21548,3093.278,166.07614,glock
222.95065,2905.0815,161.53127,glock
237.65811,2909.117,161.53127,glock
795.9817,2782.8533,142.88748,glock
1371.9996,169.78247,132.03125,ak47
1594.4291,1034.3995,159.75443,ak47
2042.293,-230.5365,262.03125,ak47
-127.480896,867.6994,56.573097,ak47
1970.2634,-206.58258,256.03125,ak47
2023.826,-77.53461,220.03123,ak47
2136.8816,-38.381653,122.92827,ak47
858.0135,2637.437,140.0843,ak47
487.55966,3003.4543,160.98009,ak47
187.9712,3058.4165,256.02466,ak47
223.21275,2938.921,161.53127,ak47
11.125179,2568.5754,161.03125,ak47
1409.9083,1043.7664,164.55179,ak47
1801.5817,-334.4801,261.03125,ak47
999.3272,-61.95294,256.03125,ak47
2391.5813,917.2989,161.98656,ak47
1904.3174,-280.04584,260.03125,ak47
1949.4886,155.41264,160.03125,ak47
2137.4597,296.64334,160.03125,ak47
32.30988,898.8748,80.46754,ak47
2160.6519,1887.4294,136.84831,ak47
242.9378,1793.9587,125.58169,ak47
2090.566,-139.80774,256.25592,ak47
2273.3362,-520.46014,112.03125,ak47
1902.265,298.99814,161.03125,ak47
195.15868,440.00714,82.03125,ak47
141.80551,538.21655,81.89901,ak47
718.33344,2093.8005,136.03131,ak47
712.19086,1970.722,136.03127,ak47
