X,Y,Z,weapon
1036.8505,315.01578,123.21676,awp
-1912.8169,541.67303,52.03125,awp
-1381.6246,545.3065,73.03125,awp
-1446.2102,212.32204,134.36623,m4a1_silencer
-842.50836,1155.2112,78.37397,m4a1_silencer
-1849.1493,979.58716,52.031246,ak47
-774.01587,-122.34027,69.46043,m4a1_silencer
-779.60767,-123.2077,69.99002,m4a1_silencer
333.21814,123.400215,153.00476,ak47
1111.6843,152.16153,134.03125,ak47
111.95711,-877.6001,153.03125,usp_silencer
-618.19794,-544.0005,36.922718,m4a1_silencer
863.764,-819.3254,39.01189,mp9
-1083.57,773.2256,68.03125,awp
-1664.1692,745.2715,52.03125,m4a1_silencer
-1789.9122,1171.4326,52.65115,m4a1_silencer
743.0447,-300.3943,139.40137,ak47
-1241.4299,-359.96875,103.03125,m4a1_silencer
-312.47107,-400.17804,58.773903,hegrenade
-1038.1115,-813.0238,34.02939,ak47
551.19214,931.27795,112.10512,m4a1_silencer
-1640.9379,1120.0513,52.03125,usp_silencer
-1668.0306,488.303,168.51436,usp_silencer
-1679.8574,468.8984,176.84686,usp_silencer
-1340.5077,423.32285,93.03126,elite
-678.6109,1151.9487,70.03125,elite
736.04944,-166.85565,127.025185,mp9
624.57117,557.6134,119.03102,m4a1_silencer
1140.189,258.51013,130.53125,mp9
728.14154,-290.82495,138.64299,mp9
723.8676,-277.8282,138.27907,usp_silencer
-1818.0148,-636.0662,72.03125,famas
-422.60962,-89.1225,73.44452,mp9
-1659.568,1159.6877,52.03125,famas
983.676,-634.4512,37.63246,m4a1_silencer
358.65717,-879.0916,144.06049,m4a1_silencer
371.3501,-852.14716,140.23453,m4a1_silencer
143.11995,-396.46155,185.9598,m4a1_silencer
-740.98865,-116.68274,65.56799,m4a1_silencer
-267.52393,-781.1421,164.03125,awp
-1289.5115,507.14703,73.03125,ak47
-833.38544,1148.4269,76.949425,m4a1
-957.2759,1154.1465,73.40777,m4a1
-1047.2627,1159.8762,68.03125,m4a1
-1299.0502,328.46597,87.03125,m4a1_silencer
267.9444,-818.7853,153.03125,m4a1_silencer
1187.3992,-242.39905,112.61853,ak47
745.7518,468.2594,129.68062,awp
1380.5643,-648.21857,18.56749,awp
-652.9699,427.01025,175.03125,ak47
599.9924,403.01666,122.51098,m4a1
715.81006,-281.3656,138.3502,m4a1_silencer
605.9219,653.7024,116.88841,awp
548.9652,806.1654,115.71651,m4a1
588.27997,809.7937,114.85825,m4a1
-1149.1724,1428.3485,76.734436,usp_silencer
-548.107,1217.6674,50.60504,usp_silencer
-1001.5132,1386.1611,72.22865,usp_silencer
-992.253,1080.59,66.03125,elite
-1377.579,436.10004,93.03125,elite
-241.43848,-727.4425,164.03125,m4a1_silencer
-548.9332,-614.9497,32.662994,m4a1
-1203.1807,-881.79596,38.61538,mp9
144.05334,-794.7538,153.03125,mp9
-1380.5887,187.76634,87.03125,ak47
161.0074,-877.5749,153.03125,m4a1_silencer
167.64337,-872.6661,153.03125,m4a1_silencer
-2118.2756,-117.98865,83.29371,mp9
-424.5818,-114.66406,60.001606,m4a1_silencer
-392.80286,-648.5803,32.031403,usp_silencer
1395.9685,787.7284,128.62115,m4a1_silencer
-1272.641,577.9255,73.03125,m4a1_silencer
-1360.8494,-1571.5548,-19.96875,fiveseven
64.03125,-903.9687,155.5408,m4a1_silencer
-628.8158,-578.711,35.61558,ak47
15.084163,-707.9363,155.84367,m4a1_silencer
1026.2239,243.78693,130.78459,awp
555.4471,-1553.3573,-40.19934,ak47
-1403.0385,537.4416,73.03125,awp
-517.43427,1213.4395,51.795994,m4a1_silencer
-1327.1147,535.94867,73.03125,awp
13.768214,-759.11383,153.03125,m4a1_silencer
-1067.2784,1065.1903,68.03125,ak47
-970.5607,-135.11285,93.90282,awp
-488.59827,614.032,162.03125,m4a1_silencer
-1304.8942,322.41913,87.03125,awp
1087.7979,931.4354,106.564766,m4a1_silencer
382.73264,-563.4177,182.03125,awp
-1462.4897,807.66895,54.03125,ak47
-1143.4368,-63.888428,106.55475,awp
-1446.7474,-47.42505,106.03125,awp
-212.47076,1237.2058,45.101246,usp_silencer
-67.29608,1384.8599,28.329552,usp_silencer
518.79285,-544.0994,188.31352,elite
-647.6739,-486.92224,41.52717,fiveseven
-1527.6923,-287.44415,105.18881,deagle
333.62253,239.51926,154.96074,m4a1_silencer
253.40533,-903.6717,154.8993,m4a1_silencer
95.93445,-807.86,153.03125,m4a1_silencer
-1416.0859,549.5997,73.03125,awp
-875.68634,1151.541,78.30692,mp9
-689.1959,-800.47974,32.03125,mp9
-1467.6024,1171.5267,99.45325,m4a1_silencer
-1618.9623,1110.8182,52.03125,m4a1_silencer
711.25714,-231.56897,133.35042,ak47
710.88794,-231.93958,133.41264,ak47
1117.3043,346.34512,123.36398,m4a1_silencer
683.1622,-98.550415,134.03125,ak47
681.6014,161.99019,134.03125,ak47
733.35205,182.53357,130.03125,ak47
539.5132,174.26385,156.03125,m4a1_silencer
466.63977,217.9419,152.65475,m4a1_silencer
1305.8912,269.8356,130.53125,m4a1_silencer
1338.518,726.282,125.50289,m4a1_silencer
-1618.5618,1168.2323,52.031246,awp
-619.4926,820.7567,103.53914,m4a1_silencer
-1980.6123,996.51685,52.03125,awp
-957.25116,1149.0874,71.777626,m4a1_silencer
-1273.6427,924.9923,54.03125,m4a1_silencer
-2091.3386,1104.348,116.03124,awp
-1803.1074,662.2922,52.03125,ak47
-1771.8903,727.52704,52.031254,ak47
-940.0105,1105.3896,67.325,ak47
-1003.0145,1074.4897,66.38661,ak47
-778.56506,1159.9683,74.7753,ak47
1139.3875,16.799751,147.67593,awp
705.5276,346.73663,123.97814,m4a1_silencer
